Index,Order ID,Cust ID,Gender,Age,Age Group,Date,Month,Status,Channel,SKU,Category,Size,Qty,Currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,B2B
2301,ORD02301,CUST02301,Male,37,36-50,2024-03-15,March,Cancelled,Retail,SKU2301,Beauty,S,3,INR,637,Indore,Rajasthan,764852,India,Yes
2302,ORD02302,CUST02302,Female,19,18-25,2024-11-07,November,Delivered,Retail,SKU2302,Beauty,XL,5,INR,2247,Bhopal,Delhi,297247,India,No
2303,ORD02303,CUST02303,Male,32,26-35,2024-01-21,January,Shipped,Online,SKU2303,Home,S,1,INR,3364,Mumbai,Madhya Pradesh,907652,India,Yes
2304,ORD02304,CUST02304,Female,44,36-50,2024-09-17,September,Cancelled,Retail,SKU2304,Clothing,XL,4,INR,3689,Delhi,Maharashtra,318310,India,Yes
2305,ORD02305,CUST02305,Female,60,50+,2024-02-09,February,Delivered,Retail,SKU2305,Clothing,M,5,INR,1752,Delhi,Delhi,506597,India,Yes
2306,ORD02306,CUST02306,Female,28,26-35,2024-12-07,December,Returned,Online,SKU2306,Electronics,XL,5,INR,2496,Bhopal,Madhya Pradesh,787894,India,Yes
2307,ORD02307,CUST02307,Female,29,26-35,2024-05-11,May,Returned,App,SKU2307,Home,L,4,INR,3720,Bhopal,Rajasthan,949551,India,Yes
2308,ORD02308,CUST02308,Female,56,50+,2024-05-22,May,Shipped,Online,SKU2308,Home,L,3,INR,463,Mumbai,Maharashtra,170263,India,No
2309,ORD02309,CUST02309,Female,43,36-50,2024-12-20,December,Delivered,App,SKU2309,Electronics,S,1,INR,2072,Indore,Madhya Pradesh,552750,India,Yes
2310,ORD02310,CUST02310,Female,19,18-25,2024-02-14,February,Shipped,Online,SKU2310,Electronics,M,1,INR,215,Indore,Maharashtra,604698,India,No
2311,ORD02311,CUST02311,Female,42,36-50,2024-02-25,February,Delivered,App,SKU2311,Clothing,XL,4,INR,1398,Bhopal,Delhi,630739,India,No
2312,ORD02312,CUST02312,Male,18,18-25,2024-11-16,November,Returned,Online,SKU2312,Beauty,L,3,INR,835,Jaipur,Maharashtra,242366,India,Yes
2313,ORD02313,CUST02313,Female,18,18-25,2024-05-20,May,Returned,App,SKU2313,Home,M,3,INR,4796,Indore,Madhya Pradesh,344110,India,No
2314,ORD02314,CUST02314,Female,39,36-50,2024-11-20,November,Delivered,Retail,SKU2314,Beauty,XL,5,INR,4614,Bhopal,Madhya Pradesh,940263,India,Yes
2315,ORD02315,CUST02315,Male,41,36-50,2024-09-16,September,Returned,Retail,SKU2315,Electronics,M,4,INR,4850,Indore,Madhya Pradesh,889348,India,No
2316,ORD02316,CUST02316,Female,30,26-35,2024-06-29,June,Delivered,Online,SKU2316,Electronics,L,4,INR,2110,Delhi,Rajasthan,396985,India,No
2317,ORD02317,CUST02317,Female,53,50+,2024-11-20,November,Delivered,Online,SKU2317,Home,S,2,INR,2231,Indore,Rajasthan,990272,India,Yes
2318,ORD02318,CUST02318,Male,36,36-50,2024-06-10,June,Returned,App,SKU2318,Beauty,M,3,INR,3076,Delhi,Madhya Pradesh,948350,India,No
2319,ORD02319,CUST02319,Male,52,50+,2024-07-01,July,Cancelled,App,SKU2319,Electronics,M,2,INR,3840,Bhopal,Rajasthan,192797,India,Yes
2320,ORD02320,CUST02320,Female,31,26-35,2024-06-26,June,Shipped,App,SKU2320,Home,XL,3,INR,2692,Bhopal,Madhya Pradesh,983064,India,Yes
2321,ORD02321,CUST02321,Male,27,26-35,2024-10-13,October,Cancelled,App,SKU2321,Clothing,S,3,INR,4587,Indore,Madhya Pradesh,380370,India,Yes
2322,ORD02322,CUST02322,Male,57,50+,2024-09-06,September,Delivered,Retail,SKU2322,Electronics,M,2,INR,3515,Mumbai,Delhi,322847,India,No
2323,ORD02323,CUST02323,Male,39,36-50,2024-06-09,June,Cancelled,App,SKU2323,Electronics,S,3,INR,712,Mumbai,Madhya Pradesh,192302,India,Yes
2324,ORD02324,CUST02324,Female,46,36-50,2024-11-23,November,Cancelled,Online,SKU2324,Beauty,XL,5,INR,771,Mumbai,Rajasthan,772184,India,Yes
2325,ORD02325,CUST02325,Male,60,50+,2024-11-22,November,Delivered,App,SKU2325,Clothing,L,4,INR,4807,Jaipur,Delhi,157537,India,No
2326,ORD02326,CUST02326,Male,52,50+,2024-02-16,February,Cancelled,App,SKU2326,Clothing,XL,3,INR,2383,Jaipur,Maharashtra,434052,India,Yes
2327,ORD02327,CUST02327,Male,34,26-35,2024-06-13,June,Delivered,Retail,SKU2327,Beauty,S,4,INR,2488,Bhopal,Maharashtra,100643,India,Yes
2328,ORD02328,CUST02328,Male,59,50+,2024-05-26,May,Delivered,Online,SKU2328,Clothing,M,4,INR,4522,Delhi,Madhya Pradesh,693355,India,Yes
2329,ORD02329,CUST02329,Female,38,36-50,2024-06-14,June,Returned,Retail,SKU2329,Home,S,5,INR,4540,Mumbai,Delhi,974964,India,Yes
2330,ORD02330,CUST02330,Female,36,36-50,2024-08-07,August,Cancelled,Retail,SKU2330,Home,XL,2,INR,1353,Bhopal,Madhya Pradesh,165261,India,No
2331,ORD02331,CUST02331,Male,53,50+,2024-11-27,November,Cancelled,Retail,SKU2331,Beauty,S,1,INR,3987,Jaipur,Rajasthan,272672,India,No
2332,ORD02332,CUST02332,Male,34,26-35,2024-07-09,July,Delivered,Retail,SKU2332,Clothing,XL,2,INR,4908,Bhopal,Delhi,470805,India,Yes
2333,ORD02333,CUST02333,Male,30,26-35,2024-11-12,November,Shipped,Retail,SKU2333,Electronics,M,3,INR,1822,Indore,Delhi,738013,India,Yes
2334,ORD02334,CUST02334,Female,34,26-35,2024-02-10,February,Cancelled,App,SKU2334,Clothing,L,2,INR,1333,Bhopal,Madhya Pradesh,477183,India,No
2335,ORD02335,CUST02335,Female,59,50+,2024-06-07,June,Shipped,Retail,SKU2335,Electronics,XL,2,INR,4058,Indore,Madhya Pradesh,139282,India,Yes
2336,ORD02336,CUST02336,Female,33,26-35,2024-11-12,November,Shipped,Online,SKU2336,Electronics,M,3,INR,3689,Delhi,Delhi,908762,India,No
2337,ORD02337,CUST02337,Female,34,26-35,2024-03-19,March,Delivered,Retail,SKU2337,Clothing,S,5,INR,3071,Bhopal,Madhya Pradesh,853331,India,Yes
2338,ORD02338,CUST02338,Male,37,36-50,2024-06-22,June,Cancelled,Online,SKU2338,Electronics,S,3,INR,4290,Delhi,Rajasthan,921943,India,No
2339,ORD02339,CUST02339,Female,59,50+,2024-09-24,September,Returned,Retail,SKU2339,Electronics,M,1,INR,2141,Mumbai,Rajasthan,111923,India,Yes
2340,ORD02340,CUST02340,Female,57,50+,2024-12-22,December,Delivered,App,SKU2340,Home,XL,3,INR,199,Mumbai,Rajasthan,917305,India,Yes
2341,ORD02341,CUST02341,Male,38,36-50,2024-12-29,December,Cancelled,App,SKU2341,Home,L,4,INR,1570,Indore,Madhya Pradesh,877715,India,Yes
2342,ORD02342,CUST02342,Male,41,36-50,2024-08-26,August,Returned,Retail,SKU2342,Home,L,2,INR,4669,Indore,Maharashtra,458065,India,Yes
2343,ORD02343,CUST02343,Male,45,36-50,2024-02-07,February,Cancelled,Online,SKU2343,Clothing,L,4,INR,4821,Delhi,Delhi,858760,India,Yes
2344,ORD02344,CUST02344,Male,45,36-50,2024-06-16,June,Returned,Online,SKU2344,Clothing,M,1,INR,1509,Indore,Maharashtra,802108,India,Yes
2345,ORD02345,CUST02345,Male,51,50+,2024-04-10,April,Returned,Online,SKU2345,Home,XL,4,INR,4399,Jaipur,Maharashtra,786151,India,Yes
2346,ORD02346,CUST02346,Female,32,26-35,2024-11-13,November,Shipped,App,SKU2346,Beauty,M,1,INR,1796,Bhopal,Maharashtra,432026,India,Yes
2347,ORD02347,CUST02347,Female,38,36-50,2024-12-14,December,Returned,Online,SKU2347,Electronics,XL,5,INR,4654,Delhi,Rajasthan,790027,India,Yes
2348,ORD02348,CUST02348,Female,60,50+,2024-01-18,January,Shipped,Retail,SKU2348,Clothing,L,5,INR,3278,Jaipur,Delhi,843708,India,Yes
2349,ORD02349,CUST02349,Male,39,36-50,2024-11-07,November,Returned,Online,SKU2349,Clothing,XL,3,INR,3856,Mumbai,Rajasthan,914258,India,No
2350,ORD02350,CUST02350,Male,40,36-50,2024-12-08,December,Shipped,Retail,SKU2350,Clothing,M,5,INR,3280,Delhi,Rajasthan,484148,India,Yes
2351,ORD02351,CUST02351,Female,20,18-25,2024-10-23,October,Delivered,App,SKU2351,Beauty,XL,3,INR,296,Mumbai,Delhi,298165,India,No
2352,ORD02352,CUST02352,Female,43,36-50,2024-09-03,September,Cancelled,Online,SKU2352,Beauty,M,4,INR,1476,Delhi,Delhi,974711,India,Yes
2353,ORD02353,CUST02353,Female,28,26-35,2024-08-24,August,Shipped,App,SKU2353,Home,S,2,INR,2066,Mumbai,Maharashtra,680764,India,Yes
2354,ORD02354,CUST02354,Male,49,36-50,2024-03-21,March,Returned,Retail,SKU2354,Clothing,M,2,INR,171,Mumbai,Delhi,978468,India,Yes
2355,ORD02355,CUST02355,Female,44,36-50,2024-10-12,October,Delivered,App,SKU2355,Clothing,L,2,INR,1848,Mumbai,Madhya Pradesh,701719,India,No
2356,ORD02356,CUST02356,Male,52,50+,2024-09-06,September,Delivered,Online,SKU2356,Electronics,XL,1,INR,1239,Mumbai,Madhya Pradesh,366012,India,Yes
2357,ORD02357,CUST02357,Female,32,26-35,2024-04-26,April,Shipped,App,SKU2357,Clothing,XL,2,INR,1570,Indore,Madhya Pradesh,408821,India,No
2358,ORD02358,CUST02358,Female,59,50+,2024-07-16,July,Cancelled,Retail,SKU2358,Beauty,XL,1,INR,3871,Jaipur,Maharashtra,762101,India,Yes
2359,ORD02359,CUST02359,Male,37,36-50,2024-02-29,February,Cancelled,Online,SKU2359,Clothing,M,5,INR,4383,Jaipur,Maharashtra,788623,India,Yes
2360,ORD02360,CUST02360,Male,20,18-25,2024-08-30,August,Returned,Retail,SKU2360,Home,L,2,INR,1439,Delhi,Maharashtra,924317,India,Yes
2361,ORD02361,CUST02361,Female,18,18-25,2024-01-30,January,Shipped,Retail,SKU2361,Electronics,XL,1,INR,1580,Indore,Delhi,669247,India,No
2362,ORD02362,CUST02362,Female,60,50+,2024-08-24,August,Returned,Retail,SKU2362,Clothing,M,4,INR,3950,Delhi,Delhi,342194,India,Yes
2363,ORD02363,CUST02363,Female,45,36-50,2024-04-08,April,Returned,Retail,SKU2363,Home,S,4,INR,1883,Delhi,Maharashtra,570330,India,No
2364,ORD02364,CUST02364,Male,41,36-50,2024-05-18,May,Returned,Online,SKU2364,Beauty,S,2,INR,2864,Bhopal,Delhi,193719,India,No
2365,ORD02365,CUST02365,Male,54,50+,2024-06-26,June,Returned,Retail,SKU2365,Home,M,2,INR,4995,Delhi,Madhya Pradesh,976143,India,Yes
2366,ORD02366,CUST02366,Female,31,26-35,2024-10-07,October,Shipped,Online,SKU2366,Home,XL,4,INR,3915,Indore,Madhya Pradesh,904138,India,No
2367,ORD02367,CUST02367,Male,22,18-25,2024-11-11,November,Returned,Online,SKU2367,Electronics,L,4,INR,2318,Delhi,Maharashtra,791695,India,Yes
2368,ORD02368,CUST02368,Male,27,26-35,2024-10-26,October,Delivered,Online,SKU2368,Electronics,L,3,INR,858,Jaipur,Delhi,825538,India,No
2369,ORD02369,CUST02369,Female,22,18-25,2024-05-03,May,Cancelled,Retail,SKU2369,Beauty,L,4,INR,937,Bhopal,Delhi,619903,India,No
2370,ORD02370,CUST02370,Female,24,18-25,2024-11-16,November,Returned,Retail,SKU2370,Beauty,XL,2,INR,2338,Indore,Rajasthan,413537,India,No
2371,ORD02371,CUST02371,Female,48,36-50,2024-04-20,April,Cancelled,Retail,SKU2371,Clothing,M,3,INR,2550,Delhi,Maharashtra,829783,India,No
2372,ORD02372,CUST02372,Female,30,26-35,2024-03-08,March,Delivered,App,SKU2372,Beauty,S,3,INR,2496,Jaipur,Maharashtra,790723,India,No
2373,ORD02373,CUST02373,Female,32,26-35,2024-02-11,February,Shipped,Retail,SKU2373,Home,L,5,INR,3637,Bhopal,Delhi,939515,India,Yes
2374,ORD02374,CUST02374,Female,45,36-50,2024-03-18,March,Delivered,Retail,SKU2374,Clothing,S,1,INR,380,Bhopal,Madhya Pradesh,758176,India,No
2375,ORD02375,CUST02375,Female,51,50+,2024-08-26,August,Cancelled,App,SKU2375,Electronics,L,5,INR,1738,Jaipur,Madhya Pradesh,203176,India,No
2376,ORD02376,CUST02376,Female,23,18-25,2024-12-02,December,Shipped,Online,SKU2376,Clothing,M,5,INR,3168,Bhopal,Rajasthan,256698,India,No
2377,ORD02377,CUST02377,Female,29,26-35,2024-07-28,July,Shipped,Online,SKU2377,Electronics,L,4,INR,4972,Bhopal,Rajasthan,437915,India,Yes
2378,ORD02378,CUST02378,Male,54,50+,2024-03-29,March,Returned,Retail,SKU2378,Electronics,S,5,INR,299,Jaipur,Maharashtra,152109,India,No
2379,ORD02379,CUST02379,Female,53,50+,2024-08-06,August,Delivered,App,SKU2379,Beauty,S,2,INR,2191,Jaipur,Madhya Pradesh,376720,India,Yes
2380,ORD02380,CUST02380,Female,59,50+,2024-12-07,December,Returned,Retail,SKU2380,Beauty,XL,2,INR,893,Bhopal,Maharashtra,938938,India,Yes
2381,ORD02381,CUST02381,Female,58,50+,2024-11-05,November,Returned,Retail,SKU2381,Clothing,XL,2,INR,1831,Mumbai,Maharashtra,979892,India,No
2382,ORD02382,CUST02382,Male,57,50+,2024-05-22,May,Cancelled,Online,SKU2382,Clothing,L,5,INR,4314,Mumbai,Maharashtra,770708,India,Yes
2383,ORD02383,CUST02383,Female,45,36-50,2024-02-22,February,Shipped,App,SKU2383,Home,M,3,INR,362,Bhopal,Maharashtra,350976,India,Yes
2384,ORD02384,CUST02384,Male,50,36-50,2024-06-07,June,Returned,Online,SKU2384,Clothing,XL,2,INR,1091,Jaipur,Delhi,109406,India,No
2385,ORD02385,CUST02385,Female,55,50+,2024-05-25,May,Delivered,Online,SKU2385,Clothing,M,5,INR,2702,Delhi,Rajasthan,660824,India,No
2386,ORD02386,CUST02386,Female,48,36-50,2024-04-11,April,Shipped,App,SKU2386,Home,XL,1,INR,325,Bhopal,Delhi,495007,India,No
2387,ORD02387,CUST02387,Male,41,36-50,2024-07-09,July,Delivered,App,SKU2387,Home,L,2,INR,1531,Indore,Maharashtra,231134,India,No
2388,ORD02388,CUST02388,Male,29,26-35,2024-11-20,November,Shipped,Retail,SKU2388,Beauty,M,2,INR,4274,Bhopal,Rajasthan,333295,India,Yes
2389,ORD02389,CUST02389,Female,25,18-25,2024-08-27,August,Cancelled,Online,SKU2389,Beauty,M,4,INR,2107,Mumbai,Rajasthan,213759,India,Yes
2390,ORD02390,CUST02390,Male,26,26-35,2024-09-01,September,Shipped,App,SKU2390,Clothing,L,3,INR,2671,Delhi,Maharashtra,209954,India,No
2391,ORD02391,CUST02391,Female,53,50+,2024-08-14,August,Cancelled,Online,SKU2391,Electronics,M,4,INR,578,Bhopal,Madhya Pradesh,424549,India,Yes
2392,ORD02392,CUST02392,Male,39,36-50,2024-02-21,February,Cancelled,Online,SKU2392,Clothing,M,1,INR,1065,Jaipur,Rajasthan,568582,India,Yes
2393,ORD02393,CUST02393,Male,50,36-50,2024-01-20,January,Returned,Online,SKU2393,Electronics,XL,3,INR,3199,Indore,Delhi,816581,India,Yes
2394,ORD02394,CUST02394,Male,47,36-50,2024-12-22,December,Shipped,App,SKU2394,Home,L,3,INR,2664,Delhi,Maharashtra,609599,India,No
2395,ORD02395,CUST02395,Female,55,50+,2024-07-26,July,Shipped,Online,SKU2395,Beauty,L,1,INR,4181,Jaipur,Delhi,855524,India,No
2396,ORD02396,CUST02396,Male,57,50+,2024-10-17,October,Delivered,Online,SKU2396,Clothing,XL,4,INR,4855,Jaipur,Delhi,303485,India,Yes
2397,ORD02397,CUST02397,Female,52,50+,2024-05-24,May,Returned,App,SKU2397,Clothing,S,2,INR,405,Delhi,Maharashtra,784325,India,Yes
2398,ORD02398,CUST02398,Male,59,50+,2024-03-31,March,Shipped,App,SKU2398,Beauty,S,5,INR,2618,Delhi,Delhi,744305,India,No
2399,ORD02399,CUST02399,Male,38,36-50,2024-05-13,May,Returned,Retail,SKU2399,Clothing,S,5,INR,3819,Jaipur,Madhya Pradesh,606546,India,Yes
2400,ORD02400,CUST02400,Male,29,26-35,2024-06-06,June,Cancelled,Retail,SKU2400,Home,M,4,INR,4448,Delhi,Delhi,439211,India,No
2401,ORD02401,CUST02401,Male,50,36-50,2024-12-08,December,Shipped,Online,SKU2401,Electronics,M,4,INR,1480,Indore,Rajasthan,803732,India,No
2402,ORD02402,CUST02402,Female,47,36-50,2024-11-17,November,Cancelled,App,SKU2402,Home,M,2,INR,2889,Indore,Delhi,107540,India,Yes
2403,ORD02403,CUST02403,Male,35,26-35,2024-03-27,March,Delivered,Online,SKU2403,Home,L,2,INR,1763,Jaipur,Rajasthan,900037,India,No
2404,ORD02404,CUST02404,Female,42,36-50,2024-11-30,November,Returned,Retail,SKU2404,Clothing,L,3,INR,2966,Jaipur,Delhi,568848,India,No
2405,ORD02405,CUST02405,Female,50,36-50,2024-05-14,May,Delivered,Retail,SKU2405,Beauty,XL,2,INR,1091,Indore,Madhya Pradesh,729575,India,Yes
2406,ORD02406,CUST02406,Female,44,36-50,2024-08-05,August,Shipped,App,SKU2406,Clothing,S,2,INR,1539,Indore,Maharashtra,701609,India,No
2407,ORD02407,CUST02407,Female,37,36-50,2024-07-28,July,Cancelled,App,SKU2407,Electronics,L,3,INR,1184,Mumbai,Maharashtra,572035,India,No
2408,ORD02408,CUST02408,Female,49,36-50,2024-05-18,May,Shipped,App,SKU2408,Electronics,XL,1,INR,3645,Delhi,Maharashtra,989195,India,Yes
2409,ORD02409,CUST02409,Male,20,18-25,2024-04-22,April,Returned,Retail,SKU2409,Clothing,S,3,INR,3199,Mumbai,Maharashtra,702324,India,No
2410,ORD02410,CUST02410,Female,26,26-35,2024-07-11,July,Delivered,Retail,SKU2410,Beauty,L,2,INR,3345,Bhopal,Rajasthan,422433,India,Yes
2411,ORD02411,CUST02411,Female,57,50+,2024-11-04,November,Cancelled,Online,SKU2411,Clothing,M,4,INR,1643,Delhi,Delhi,172032,India,No
2412,ORD02412,CUST02412,Male,50,36-50,2024-08-12,August,Cancelled,App,SKU2412,Beauty,M,1,INR,2628,Mumbai,Delhi,528171,India,No
2413,ORD02413,CUST02413,Male,27,26-35,2024-07-18,July,Returned,Online,SKU2413,Clothing,L,1,INR,1234,Mumbai,Maharashtra,559497,India,No
2414,ORD02414,CUST02414,Male,56,50+,2024-04-05,April,Returned,Retail,SKU2414,Electronics,M,5,INR,2995,Indore,Maharashtra,272717,India,No
2415,ORD02415,CUST02415,Female,39,36-50,2024-07-25,July,Returned,Retail,SKU2415,Clothing,S,4,INR,4217,Mumbai,Madhya Pradesh,518344,India,Yes
2416,ORD02416,CUST02416,Male,59,50+,2024-04-02,April,Returned,Retail,SKU2416,Home,XL,2,INR,2809,Mumbai,Rajasthan,635803,India,No
2417,ORD02417,CUST02417,Female,44,36-50,2024-04-03,April,Cancelled,App,SKU2417,Clothing,XL,4,INR,4454,Mumbai,Rajasthan,910755,India,No
2418,ORD02418,CUST02418,Female,40,36-50,2024-03-14,March,Delivered,Retail,SKU2418,Electronics,M,1,INR,4657,Delhi,Madhya Pradesh,767804,India,Yes
2419,ORD02419,CUST02419,Female,49,36-50,2024-08-03,August,Cancelled,Retail,SKU2419,Electronics,L,1,INR,554,Bhopal,Delhi,833501,India,No
2420,ORD02420,CUST02420,Male,23,18-25,2024-07-23,July,Shipped,Retail,SKU2420,Beauty,M,3,INR,1365,Delhi,Madhya Pradesh,186961,India,Yes
2421,ORD02421,CUST02421,Male,52,50+,2024-07-13,July,Cancelled,App,SKU2421,Clothing,XL,4,INR,3376,Bhopal,Maharashtra,446776,India,Yes
2422,ORD02422,CUST02422,Female,55,50+,2024-09-04,September,Shipped,Retail,SKU2422,Electronics,S,5,INR,3937,Indore,Maharashtra,649695,India,No
2423,ORD02423,CUST02423,Male,46,36-50,2024-04-24,April,Shipped,App,SKU2423,Clothing,S,3,INR,2281,Mumbai,Madhya Pradesh,395909,India,Yes
2424,ORD02424,CUST02424,Female,27,26-35,2024-04-27,April,Delivered,Retail,SKU2424,Beauty,XL,5,INR,691,Mumbai,Rajasthan,606181,India,No
2425,ORD02425,CUST02425,Male,48,36-50,2024-08-13,August,Delivered,Retail,SKU2425,Beauty,XL,5,INR,4689,Delhi,Maharashtra,772622,India,Yes
2426,ORD02426,CUST02426,Female,35,26-35,2024-04-01,April,Returned,App,SKU2426,Home,S,5,INR,2059,Delhi,Rajasthan,317722,India,No
2427,ORD02427,CUST02427,Female,48,36-50,2024-03-16,March,Cancelled,Online,SKU2427,Beauty,M,4,INR,166,Indore,Delhi,181973,India,No
2428,ORD02428,CUST02428,Male,19,18-25,2024-04-19,April,Returned,App,SKU2428,Clothing,M,5,INR,2475,Delhi,Maharashtra,371120,India,Yes
2429,ORD02429,CUST02429,Male,38,36-50,2024-09-20,September,Shipped,Retail,SKU2429,Clothing,M,1,INR,4282,Jaipur,Madhya Pradesh,127310,India,Yes
2430,ORD02430,CUST02430,Female,47,36-50,2024-03-16,March,Cancelled,Online,SKU2430,Electronics,M,1,INR,4629,Mumbai,Delhi,957581,India,No
2431,ORD02431,CUST02431,Female,32,26-35,2024-06-02,June,Returned,App,SKU2431,Clothing,L,2,INR,4904,Indore,Rajasthan,925830,India,Yes
2432,ORD02432,CUST02432,Female,21,18-25,2024-11-26,November,Cancelled,App,SKU2432,Electronics,XL,5,INR,2029,Delhi,Delhi,910612,India,Yes
2433,ORD02433,CUST02433,Male,35,26-35,2024-02-15,February,Shipped,Retail,SKU2433,Clothing,XL,1,INR,2245,Indore,Delhi,995010,India,Yes
2434,ORD02434,CUST02434,Female,31,26-35,2024-06-07,June,Delivered,App,SKU2434,Clothing,M,3,INR,3214,Mumbai,Rajasthan,608681,India,No
2435,ORD02435,CUST02435,Female,47,36-50,2024-12-14,December,Delivered,Retail,SKU2435,Home,XL,5,INR,418,Indore,Rajasthan,249058,India,No
2436,ORD02436,CUST02436,Female,49,36-50,2024-07-25,July,Cancelled,Retail,SKU2436,Beauty,XL,5,INR,3134,Delhi,Madhya Pradesh,116119,India,No
2437,ORD02437,CUST02437,Female,59,50+,2024-05-22,May,Shipped,Online,SKU2437,Electronics,L,4,INR,667,Mumbai,Madhya Pradesh,704575,India,Yes
2438,ORD02438,CUST02438,Male,21,18-25,2024-12-23,December,Returned,App,SKU2438,Beauty,L,2,INR,2916,Delhi,Delhi,310243,India,No
2439,ORD02439,CUST02439,Female,57,50+,2024-12-22,December,Cancelled,Online,SKU2439,Electronics,S,2,INR,671,Mumbai,Rajasthan,729788,India,Yes
2440,ORD02440,CUST02440,Male,56,50+,2024-01-02,January,Returned,App,SKU2440,Home,L,2,INR,2993,Delhi,Maharashtra,750376,India,Yes
2441,ORD02441,CUST02441,Male,24,18-25,2024-05-01,May,Shipped,Retail,SKU2441,Clothing,XL,5,INR,3643,Indore,Rajasthan,428109,India,Yes
2442,ORD02442,CUST02442,Female,58,50+,2024-10-08,October,Delivered,App,SKU2442,Clothing,S,5,INR,764,Mumbai,Maharashtra,157973,India,No
2443,ORD02443,CUST02443,Female,23,18-25,2024-11-14,November,Shipped,App,SKU2443,Electronics,M,1,INR,1402,Delhi,Madhya Pradesh,270656,India,Yes
2444,ORD02444,CUST02444,Female,40,36-50,2024-07-06,July,Delivered,Retail,SKU2444,Home,XL,4,INR,1121,Mumbai,Madhya Pradesh,359161,India,No
2445,ORD02445,CUST02445,Male,37,36-50,2024-12-04,December,Shipped,App,SKU2445,Electronics,S,5,INR,4051,Indore,Delhi,477251,India,No
2446,ORD02446,CUST02446,Female,27,26-35,2024-09-14,September,Returned,Retail,SKU2446,Electronics,L,1,INR,3990,Jaipur,Delhi,548962,India,No
2447,ORD02447,CUST02447,Male,50,36-50,2024-04-29,April,Cancelled,App,SKU2447,Electronics,S,2,INR,2305,Indore,Delhi,943241,India,No
2448,ORD02448,CUST02448,Male,43,36-50,2024-03-09,March,Delivered,Online,SKU2448,Electronics,XL,5,INR,1076,Jaipur,Delhi,917916,India,No
2449,ORD02449,CUST02449,Female,45,36-50,2024-09-22,September,Cancelled,Online,SKU2449,Home,S,4,INR,2235,Bhopal,Delhi,224809,India,No
2450,ORD02450,CUST02450,Male,45,36-50,2024-11-30,November,Delivered,App,SKU2450,Beauty,L,1,INR,1596,Delhi,Maharashtra,386877,India,No
2451,ORD02451,CUST02451,Female,24,18-25,2024-06-06,June,Returned,App,SKU2451,Electronics,M,1,INR,1090,Delhi,Rajasthan,694506,India,Yes
2452,ORD02452,CUST02452,Male,53,50+,2024-08-27,August,Returned,Retail,SKU2452,Electronics,S,1,INR,2378,Jaipur,Maharashtra,123155,India,Yes
2453,ORD02453,CUST02453,Female,19,18-25,2024-09-10,September,Cancelled,App,SKU2453,Electronics,L,5,INR,1675,Indore,Rajasthan,786118,India,No
2454,ORD02454,CUST02454,Male,45,36-50,2024-01-30,January,Cancelled,Online,SKU2454,Clothing,L,3,INR,4759,Jaipur,Rajasthan,836400,India,Yes
2455,ORD02455,CUST02455,Female,23,18-25,2024-04-09,April,Delivered,Online,SKU2455,Electronics,XL,5,INR,142,Mumbai,Rajasthan,657555,India,No
2456,ORD02456,CUST02456,Female,54,50+,2024-08-27,August,Shipped,Online,SKU2456,Electronics,XL,2,INR,707,Indore,Delhi,378672,India,No
2457,ORD02457,CUST02457,Female,39,36-50,2024-06-02,June,Shipped,Online,SKU2457,Home,L,4,INR,1082,Delhi,Madhya Pradesh,149907,India,Yes
2458,ORD02458,CUST02458,Male,32,26-35,2024-01-28,January,Cancelled,Online,SKU2458,Clothing,XL,1,INR,3135,Bhopal,Maharashtra,111095,India,Yes
2459,ORD02459,CUST02459,Male,44,36-50,2024-05-28,May,Delivered,Online,SKU2459,Beauty,S,2,INR,3811,Indore,Madhya Pradesh,604164,India,Yes
2460,ORD02460,CUST02460,Male,18,18-25,2024-05-28,May,Returned,App,SKU2460,Home,L,2,INR,928,Bhopal,Madhya Pradesh,553874,India,Yes
2461,ORD02461,CUST02461,Female,55,50+,2024-03-18,March,Shipped,App,SKU2461,Clothing,M,2,INR,765,Jaipur,Madhya Pradesh,428410,India,No
2462,ORD02462,CUST02462,Male,55,50+,2024-08-14,August,Returned,App,SKU2462,Clothing,L,2,INR,3810,Delhi,Rajasthan,147849,India,No
2463,ORD02463,CUST02463,Male,36,36-50,2024-03-31,March,Delivered,Online,SKU2463,Electronics,S,1,INR,4060,Mumbai,Maharashtra,109901,India,No
2464,ORD02464,CUST02464,Female,36,36-50,2024-02-15,February,Cancelled,Online,SKU2464,Home,L,3,INR,2379,Delhi,Delhi,563711,India,Yes
